ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
13691,-0.8284104805310538,2,3,3,1.9000523189029825,0,0,0,0,0,0,0.08666523416880845,-0.004244192373592872,-0.10561239358755418,-0.24135332860623374,-0.19559140252548793,-0.16572761826562873,-0.21587393460564966,-0.1745230726891708,-0.24215884764173792,-0.2378423894270648,-0.2471731952901154,-0.23920746749757363,0
27725,-1.0596285205144689,2,3,2,-1.2459990812618236,1,-2,-1,0,0,0,-0.695630233688372,-0.6909719129379459,-0.6567347815136426,-0.6346826710393877,-0.6494448706756443,-0.6527133393110722,-0.3419359196334225,-0.1932289632427463,-0.23954624466200786,-0.28890787152804737,-0.31413088166475156,-0.2933771681829583,0
9667,-0.8284104805310538,2,1,2,-1.2459990812618236,0,0,0,0,0,0,0.06648484938908845,0.11384706714199497,0.16611315005659053,0.2500440987704378,0.24656743960159147,0.2970616189502001,-0.1810982145979882,-0.1354620483313565,-0.16048660666669812,-0.17401053680083658,-0.17137945059624565,-0.16889373348227682,0
10217,-0.6742651205421105,2,3,1,1.1406606016218224,2,0,0,0,-1,-1,0.1047135056171583,0.04318901311416734,-0.1772496521751211,-0.5863092552295562,-0.5097837320512476,-0.5301693150303451,-0.2058517652978861,-0.16645046098855584,-0.2957172087262042,0.28851506732881294,0.16491438380539739,-0.21732583347201326,1
20840,-0.9054831605255255,1,2,1,0.5982379464209937,0,0,0,0,0,0,-0.024747872650049428,0.01264405199734545,0.04974586406591722,0.09550409234969734,-0.17440620095344425,-0.16058943363560646,-0.23308067106777383,-0.17070377252974006,-0.21080761188497715,-0.24160846873201225,-0.24501326992319164,-0.2327386039681663,1
6756,1.021333839336266,1,1,1,1.0321760705816567,-1,-1,-1,-1,-1,-1,-0.6820634743378065,-0.7940154938168658,-0.557757699600386,-0.5688687113546749,-0.5259851478497437,-0.5127901611346816,-0.3419359196334225,0.7846420809860466,0.0818039218447899,0.3302610989463662,0.231282999625418,0.5756443332588982,1
26181,0.48182507937496455,2,2,1,-0.5950918950208293,-1,-1,-1,-1,0,-1,-0.6101555756779025,-0.6637849305271591,-0.6789844373108681,-0.6580921711067419,-0.6560405739601082,-0.6371644537966911,-0.22450749009366283,-0.2569852352223343,-0.2116027519222863,-0.3080574273159158,-0.24867859781857737,-0.2933771681829583,0
2824,-1.0596285205144689,2,3,1,2.3339904430636453,-1,-1,-1,-1,-1,-1,-0.6909178558158532,-0.6719621004305586,-0.6767926371286398,-0.6703875990969658,-0.6619290073163129,-0.6494725888744896,-0.26024920232375937,-0.25359994644465705,-0.2891289055599284,-0.3037168613373323,-0.2864445655978199,-0.28550202997324503,1
23422,1.098406519330738,2,2,1,-0.37812283294049787,0,0,0,0,0,0,0.2534453859048389,0.30588410879090094,0.35169517864394684,0.4074908625036585,0.22163206259598725,0.23372425808600408,-0.21050060286835473,-0.16080831302576046,-0.1900771751979886,-0.20828824166112114,-0.1832263139724032,-0.20680689886332487,0
16975,-0.8284104805310538,2,2,2,-0.703576426060995,2,2,2,2,0,0,-0.14764994684686364,-0.10947959198950637,-0.07060126962406536,-0.032999451512730885,0.02958360486680866,0.06911764394185947,-0.2211868918290424,-0.18385431739687086,-0.2967963273482666,-0.20241571121950813,-0.20240383313933222,-0.19673797215233435,1
18128,-0.28890172056975216,1,1,2,0.1642998222603308,0,0,0,0,0,0,0.5454770106040977,0.5507917524097244,0.6067515051127238,0.7453275653349172,-0.17879785376379803,-0.1542926387458733,-0.040063350122472224,-0.10837973810993862,-0.05865188617417631,-0.24154463687938602,-0.24213336943395997,-0.23262610199374184,0
4391,-1.2137738805034122,2,2,2,-1.571452674382321,0,0,0,-1,-1,-2,-0.5780244919707574,-0.5538989411551886,-0.5544844190650845,-0.6603616179924217,-0.6630474806912344,-0.6527133393110722,-0.2332617946094804,-0.2005637555943803,-0.2513597537877438,-0.3080574273159158,-0.1897715423570206,-0.2933771681829583,1
8787,0.9442611593417946,2,1,1,0.05581529122016507,0,0,0,-2,-2,-2,-0.01817498823996566,0.03120426066124688,-0.6779173766958358,-0.672486060258382,-0.6630474806912344,-0.6527133393110722,-0.19703708626816635,-0.2569852352223343,-0.2967963273482666,-0.3080574273159158,-0.31413088166475156,-0.2933771681829583,0
2813,0.7130431193583795,2,2,2,-0.5950918950208293,0,0,0,0,0,0,-0.42845063062228106,-0.4407392737978365,-0.3930842911724443,-0.33750948226934985,-0.31711024508314223,-0.3172368990391284,-0.2211868918290424,-0.12678182069628668,-0.12640917649630598,-0.11656186943723121,-0.11777403012622899,-0.12462420654624594,0
17802,-1.0596285205144689,1,2,1,-1.3544836123019894,2,2,2,2,2,2,-0.3266252436247437,-0.2944213229834008,-0.2557651258082334,-0.2273791316868769,-0.16751443118738346,-0.14015423528679244,-0.2332617946094804,-0.1788631865067057,-0.2882769698056686,-0.16443575890690235,-0.24867859781857737,-0.2933771681829583,1
23011,0.48182507937496455,2,2,1,0.8152070085013252,0,0,0,0,0,0,2.377858664670611,2.552147061206678,2.7082985469425527,2.715938037472251,2.1253888836775494,2.2378177612311587,0.2200904302820647,0.12472777502986195,0.17670956486933198,0.07589116623084681,0.09769488829537648,0.04862883406744541,1
3127,-0.5201197605531671,2,2,2,-0.2696383019003321,2,2,0,0,0,0,0.319676702574216,0.3348273562153044,0.39199834646847376,0.4927661064409128,0.5977845274648281,0.6625275943503132,-0.3419359196334225,-0.12678182069628668,-0.18320489344695953,-0.1803937220634594,-0.1832263139724032,-0.1808751937584834,0
15470,-0.3659744005642238,1,2,2,0.489753415380828,2,2,2,2,2,2,0.10436041678521164,0.05798378958887453,0.04456917810920697,0.010788438055487369,0.050818150852451824,-0.02519994777982373,-0.28156140573123245,-0.12678182069628668,-0.2967963273482666,0.011101835815225192,-0.31413088166475156,1.4504034353964028,1
21083,-0.2118290405752805,1,1,1,0.9236915395414909,0,0,0,2,0,0,0.5340287842452122,0.609170001462344,0.7140920350897463,0.8514786117890749,0.9900561674428325,1.0914820536919758,-0.1306251209757573,-0.01827897525791367,-0.06961345954565244,0.011101835815225192,0.013130537566119416,-0.012122232121771034,0
2720,-0.1347563605808088,1,1,1,1.4661141947423195,-2,-2,-2,-2,-2,-2,0.8165134301422213,0.8421069427483561,0.8015189068321815,-0.6252473678913903,-0.6681299552919809,-0.6579018983002124,0.020311163779717825,-0.0814710324412221,-0.2792464508105147,-0.3080574273159158,-0.31413088166475156,-0.2933771681829583,0
28698,1.2525518793196813,2,5,1,-0.16115377086016638,0,0,0,0,0,0,2.736868524722211,3.1343418881605642,3.37720135518733,1.221009850236094,-0.4758183273569384,-0.4329132190267865,1.1674269279213287,0.39403183740790376,0.10077369130630819,-0.11656186943723121,-0.1832263139724032,4.769211680918413,0
8112,-1.0596285205144689,2,1,2,0.05581529122016507,1,2,0,0,0,0,-0.3459772276833581,-0.3390445044493743,-0.302139003348011,-0.25935346212415944,-0.21676015595966514,-0.18619639952052133,-0.3419359196334225,-0.19479140421705887,-0.24278360052819511,-0.24531071618433348,-0.24219882171780613,-0.2511889277737802,1
12037,0.25060703939154955,2,1,2,0.9236915395414909,-2,-2,-2,-2,-2,-2,-0.695630233688372,-0.6909719129379459,-0.6779173766958358,-0.5512416375987786,-0.16593540995220007,-0.47279291999509654,-0.3419359196334225,-0.2569852352223343,0.14621026486683103,1.6211326546065792,0.38719033974700495,-0.21721333149758879,0
14193,0.48182507937496455,2,1,2,-0.9205454881413265,0,0,-1,-1,-1,-1,-0.5910480377337127,-0.5821677828143632,-0.5770224696231294,-0.6509418590011755,-0.5712997676719335,-0.6294403853986185,-0.21949640543978105,0.046692528590584086,-0.21807746365466082,0.04799664663318509,-0.22341401625395413,-0.09677996787618841,0
13381,1.7920606392809828,2,2,2,-0.05266923982000066,0,0,0,0,0,0,0.797433052877412,2.4293490114545975,2.5427311147560707,2.6513365220141343,2.8003217728912455,2.9058153460401317,6.904092489879623,0.18010762734160754,0.15967084978413593,0.2037463670411819,0.26243828673619696,-0.010884710403101811,1
20329,-0.9054831605255255,2,2,1,2.117021380983314,-1,-1,-2,-2,-2,-2,-0.6806918600290907,-0.6909719129379459,-0.6779173766958358,-0.672486060258382,-0.6630474806912344,-0.6527133393110722,-0.3419359196334225,-0.2569852352223343,-0.2967963273482666,-0.3080574273159158,-0.31413088166475156,-0.2933771681829583,0
15231,-1.1367012005089405,2,2,2,0.05581529122016507,0,0,0,0,0,2,-0.5254685773694678,-0.5010423893053799,-0.4674468802497556,-0.430774422776737,-0.3868832459128078,-0.36432013336129315,-0.2513741487801374,-0.18754341414177556,-0.2116027519222863,-0.2123096483765735,-0.26176905458781224,-0.2933771681829583,0
16336,-0.2118290405752805,2,1,2,0.1642998222603308,1,-2,-2,-2,-2,-2,-0.6958746798027966,-0.6912248150999066,-0.6781769319805734,-0.6727658550799042,-0.6633435471728313,-0.6530155854657794,-0.3419359196334225,-0.2569852352223343,-0.2967963273482666,-0.3080574273159158,-0.31413088166475156,-0.2933771681829583,0
13953,0.09646167940260619,1,2,2,1.5745987257824854,-1,-1,-1,-1,-1,0,-0.6799313610064364,-0.6854080653748081,-0.6667276599760388,-0.6604237946194266,-0.6375199707224364,-0.6396831717525844,-0.3180276121281552,-0.2233059519982633,-0.2527228509945595,-0.20899039204000963,-0.31413088166475156,-0.24972640210626204,0
25577,0.3276797193860212,1,3,2,1.1406606016218224,0,0,0,0,0,0,-0.06084441554674912,0.02468500493070164,0.08787165144625678,0.16249940794750375,0.21289810138887919,0.27350321033607844,-0.040063350122472224,-0.08338068252093747,-0.16332639251423078,-0.1803937220634594,-0.11777403012622899,-0.12462420654624594,0
12559,-0.9054831605255255,2,5,1,-0.703576426060995,0,0,0,0,0,0,0.4628406435888917,0.5194740346869112,0.13319288810904317,0.22290400108278816,-0.3450062869047153,-0.33428022387400613,-0.10043786402466227,-0.15902886636057112,-0.18320489344695953,-0.1803937220634594,-0.26831428297242965,-0.2596265758556158,0
5096,-0.5201197605531671,1,1,2,-0.9205454881413265,0,0,0,0,0,0,0.6593753195862724,0.7067199853786708,0.6779417518210205,-0.4458833431389337,-0.11608110407885815,-0.37190987013505156,-0.08522348652131038,-0.14327425320291937,-0.27362367483239997,1.3598688818074272,-0.2713905403131998,1.6760823960918994,0
17506,1.7149879592865112,2,2,2,-0.2696383019003321,0,0,0,0,0,0,-0.07340622976023566,1.341462261539969,1.461481477491554,0.8665098113675155,0.48815768858464864,0.5551798350701421,5.695515470585583,0.003421593829760932,-0.0864249917630459,-0.13309431926742432,-0.09722201299853028,-0.14959964486847938,0
14316,-0.9054831605255255,1,3,1,1.3576296637021539,-1,0,0,0,0,0,-0.004404523794046368,0.01893850580614775,0.048476927118311364,0.05734318752542478,0.16500112392165,0.16723010405042185,-0.2211868918290424,-0.17018295887163587,-0.18320489344695953,0.01116566766785142,0.013130537566119416,-0.01094096139031405,0
15346,2.562787439225699,2,1,1,0.27278435330049655,-1,0,-1,0,0,0,-0.6221605959640886,-0.6521935814372888,-0.14639141276743325,-0.3118616236298184,-0.09961651807449812,-0.3411647196201144,-0.17892473209750934,1.3428241190592127,0.2711608421582688,0.9720903771030908,-0.24867859781857737,0.02286588192424066,0
22039,-0.8284104805310538,2,3,2,-0.8120609571011608,-1,-1,0,0,0,0,-0.6902524191710306,-0.07414353991553808,-0.03188427298404581,-0.004336026463460576,-0.029876413520565494,0.002791404436670109,4.959187899034473,-0.17018295887163587,-0.20779743888659252,-0.22379938184929457,-0.21595245589549028,-0.1808751937584834,0
24786,1.1754791993252096,1,1,1,1.1406606016218224,-2,-2,-2,-2,-2,-2,-0.6577410859525585,-0.6450842206621684,-0.5021984489285068,-0.6506776083364046,-0.2632754898461089,-0.5273987252788626,-0.139741672574988,0.27480891084021947,-0.10993841858061647,0.4237747630437905,0.17918298168386337,-0.18278772732369947,0
12670,-0.8284104805310538,1,3,1,2.117021380983314,-2,-2,-2,-2,-2,-2,-0.695630233688372,-0.6909719129379459,-0.6779173766958358,-0.672486060258382,-0.6630474806912344,-0.6527133393110722,-0.3419359196334225,-0.2569852352223343,-0.2967963273482666,-0.3080574273159158,-0.31413088166475156,-0.2933771681829583,0
27866,-0.9054831605255255,2,3,2,-1.137514550221658,0,0,0,0,-2,-2,-0.58294057493863,-0.6089051613816641,-0.6238433590421772,-0.672486060258382,-0.6630474806912344,-0.6527133393110722,-0.26646777725568493,-0.21358409704698508,-0.2967963273482666,-0.3080574273159158,-0.31413088166475156,1.9722438437643295,0
8934,0.8671884793473229,2,2,2,0.8152070085013252,0,0,0,0,0,0,-0.2712717790472614,-0.2402300097232435,-0.20355125436186064,-0.15408843260482183,-0.10303773075072878,-0.07298842312963864,-0.24974403690477828,-0.19010408129412115,-0.2290958327430876,-0.22935275302777644,-0.23303550197934175,-0.22176966146178,0
4372,-0.7513378005365822,2,1,2,-0.703576426060995,0,0,0,0,0,0,0.20947224598779088,0.24529999088117876,0.14983326580832904,-0.15882940041394736,-0.16734994980871853,-0.2861223365573269,-0.16081237792685232,-0.034033588415565426,-0.241818073340034,-0.1484777957503453,0.07858282141229361,-0.012122232121771034,0
25227,-0.6742651205421105,2,2,2,-1.137514550221658,0,0,2,2,2,2,-0.33093021130655476,-0.28648300512185326,-0.23053058423652606,-0.18438399411297143,-0.13693734289357196,-0.10752844203145498,-0.19788232946279702,-0.12686862297263737,-0.22960699419564348,-0.21869283363919634,-0.23958073036395916,-0.2933771681829583,0
20104,-0.44304708055869546,2,2,1,-0.703576426060995,0,0,0,0,0,0,0.1205617620356867,0.17436093445117246,0.19911993043238374,0.2960081702838284,0.3858173747793258,0.44274426551906665,-0.1906977623084364,-0.14848238978396128,-0.15480703497163276,-0.1484777957503453,-0.1505001720493161,-0.14487456194265141,0
29223,-1.2137738805034122,1,1,2,-1.2459990812618236,0,0,2,0,0,0,-0.5902467976919876,-0.5655324406053857,-0.5569934534842143,-0.5557183547431332,-0.5377949108378861,-0.5247456756986549,-0.25312500968330093,-0.20924398322945015,-0.23392346868389316,-0.2697583157401789,-0.2968514787293616,-0.2627766311395011,0
70,-1.1367012005089405,1,5,2,-1.462968143342155,2,0,0,0,0,0,-0.4435112273387746,-0.4492536465838503,-0.42867220465757216,-0.39136998541236595,-0.47874609589717426,-0.5522668672300487,-0.3419359196334225,-0.20490386941191524,-0.24000061039761308,-0.2761415010028017,-0.24867859781857737,-0.2933771681829583,0
22547,0.09646167940260619,2,1,2,-0.37812283294049787,0,0,0,0,0,-1,-0.4602557861768599,-0.4861352118698013,-0.42104416323389604,-0.5440913254932124,-0.5135339074848081,-0.5781424963635923,-0.06548102047529424,-0.03997954434558827,-0.18320489344695953,-0.045708513022117904,-0.02345728910389196,-0.09374241456672758,0
11633,0.019388999408134523,2,2,1,0.8152070085013252,0,0,0,0,0,0,0.3694622278786934,0.461011484913638,0.5000021843953811,0.8950022506925223,-0.27605569296837434,-0.10566459074409396,-0.040063350122472224,-0.12678182069628668,0.8391180116648044,0.011101835815225192,0.3403919567969904,0.26913270393941624,0
13261,-1.2137738805034122,2,2,2,-1.0290300191814923,0,0,0,0,0,0,-0.6094493980140092,-0.5875068284557581,-0.557166490340706,-0.5397389616028676,-0.5196361666332772,-0.5031854499962086,-0.27377309343784995,-0.20755133884061153,-0.2794736336783173,-0.2878865618860277,-0.29246617571166794,-0.27633311905765034,0
19684,-0.6742651205421105,2,3,1,1.1406606016218224,0,0,-1,2,-1,-1,-0.34926366988839996,-0.48449134781705605,-0.6594889514794691,-0.6552786787347691,-0.3894491554199808,-0.6168467956191521,-0.28156140573123245,-0.15811744245888879,-0.2967963273482666,0.7770840673299636,-0.1505001720493161,-0.2933771681829583,1
16010,-0.2118290405752805,2,2,1,-0.5950918950208293,0,0,0,0,0,2,0.7510290321558082,0.5035552486034893,0.5158062172882905,0.5937098603834081,0.7552261031229043,0.7686159946525375,-0.10043786402466227,-0.12678182069628668,-0.06961345954565244,0.1387655410676816,-0.31413088166475156,-0.06837321933400849,0
3922,-0.28890172056975216,1,1,2,-1.137514550221658,-1,-1,-1,-1,0,0,-0.5143326988234581,-0.6049430275109448,-0.6409307486207334,-0.532977253416082,0.05512756297347313,-0.2570059569872007,0.02882397023992662,-0.14535750783533613,0.2149330823771218,2.420052122076451,0.05128921904843897,-0.2717767890934591,0
7402,-1.1367012005089405,1,3,2,-1.3544836123019894,0,0,0,0,0,0,-0.4643570487633171,-0.4371705432901673,-0.40327904596741404,-0.3737118233429673,-0.35706277196085506,-0.33241637258664514,-0.2625434338520426,-0.20069395900890635,-0.2586296055574274,-0.26497092679321177,-0.2630126479808895,-0.252088943569176,0
25200,-1.0596285205144689,2,2,2,-1.2459990812618236,1,-1,-1,-2,-2,-1,-0.6956981353868232,-0.6830335950763984,-0.6782778701468603,-0.6728746641771627,-0.5825009495590155,-0.540462475743429,-0.30752244670917417,-0.25590020676795056,-0.2967963273482666,0.006122951310379393,0.1301592210830789,-0.2933771681829583,0
29366,-0.9054831605255255,1,2,2,-1.2459990812618236,0,0,0,0,0,0,-0.5474415669883016,-0.5448366136849263,-0.37631413583078965,-0.3513748700914481,-0.5080073331616662,-0.5147715525933176,-0.2120099657159095,-0.2045132591683371,-0.2354569530415608,-0.2800990758656279,-0.28572459047551196,-0.2714392831701857,0
12754,-1.1367012005089405,2,1,2,-1.3544836123019894,1,-1,0,0,-1,-1,-0.695630233688372,-0.6861667718606905,-0.6585660882448465,-0.6511594771956928,-0.6295426238571871,-0.6347800674651122,-0.3212878358788735,-0.21358409704698508,-0.295092455839747,-0.17803194351628895,-0.2344099999401114,-0.2673892120909046,0
11470,-0.05768368058633714,2,2,1,-0.5950918950208293,0,0,0,-2,-2,-2,-0.6232334427996188,-0.606390189882165,-0.6607002094749109,-0.6616984154730275,-0.633440832531546,-0.6495901290457645,-0.27232410510419736,-0.20481706713556452,-0.2573800997845131,-0.19316009258870503,-0.3019567568693632,-0.09239239087363388,0
3873,-1.0596285205144689,1,3,1,1.4661141947423195,2,2,2,2,2,2,-0.3378833452279657,-0.3098343047429011,-0.29733723058036615,-0.21166398921138216,-0.16318857092849565,-0.15308365412704453,-0.2513741487801374,-0.2569852352223343,-0.08597062602744067,-0.22105461218636677,-0.31413088166475156,-0.22919479177379537,0
26790,-0.9054831605255255,1,3,2,-0.703576426060995,1,-1,-1,-1,-1,-1,-0.695630233688372,-0.6642907348510808,-0.6659201546457442,-0.672486060258382,-0.6357106755571221,-0.5765305168718206,-0.22728471773316358,-0.22087548826044373,-0.2967963273482666,-0.20196888825112455,-0.017173869854659237,-0.12783051281734348,0
5642,-0.28890172056975216,2,2,2,0.7067224774611595,0,0,0,0,0,0,-0.11240896535065006,-0.07320218186823953,-0.029389658302957023,0.038239418878161645,0.10203765216871272,0.1440411074031645,-0.24074823433335196,-0.1839845208113969,-0.21557845210883206,-0.22392704555454704,-0.22701389186549373,-0.20759441268429618,0
2703,-0.9054831605255255,2,1,2,-1.462968143342155,0,-1,-1,-1,-1,-1,-0.6396249128057574,-0.6759382844213868,-0.6779173766958358,-0.6535688214921336,-0.6011037934860197,-0.6463157957031033,-0.27733518975807914,-0.2569852352223343,-0.22767593981932127,-0.06766667032554041,-0.2891935615193592,-0.18200021350272813,0
23506,-0.3659744005642238,2,2,2,-0.2696383019003321,1,2,2,2,2,2,0.23452797271631265,0.2964002777173707,0.3111612950107644,0.4548539081246599,0.5498546537218659,0.5636595188549828,-0.1306251209757573,-0.2569852352223343,0.026939259270458583,-0.11656186943723121,-0.31413088166475156,-0.12462420654624594,1
15592,2.562787439225699,1,2,1,1.9000523189029825,-2,-2,-2,-1,-1,0,-0.695793197764655,-0.6731282603996,-0.6153645530740836,-0.6556983709670523,-0.6206770775471471,-0.5486063304674839,-0.26453579281081485,-0.06871109781766944,-0.23432103870254772,-0.14362657495075196,-0.2471077430062692,-0.23712618097072086,0
20915,-0.9054831605255255,1,2,1,-0.37812283294049787,0,0,0,0,0,0,-0.0056810757249304055,0.026820623187259564,0.054749513166135765,0.11737472089867962,0.17460683643568223,0.19421396908455837,-0.20404052988082041,-0.16992255204258377,-0.182636936277453,-0.17254240419043335,-0.17419389880163114,-0.15601225741067445,1
28889,-0.9054831605255255,2,3,2,1.1406606016218224,0,0,0,0,0,0,-0.20322069685939,-0.1617179385545219,-0.5514562740764796,-0.5597753796552046,-0.4007325779963954,-0.5043104773498409,-0.19099963487794736,-0.16467101432336653,-0.2116027519222863,-0.2442255746896876,-0.24867859781857737,-0.23712618097072086,0
1670,-1.1367012005089405,1,3,2,0.489753415380828,0,0,2,3,2,2,-0.5238525169463274,-0.4728297481266411,-0.44167880837053214,-0.42640651472964103,-0.4091211283083071,-0.3610290085655926,-0.15459380299492675,-0.1958764326714426,-0.2967963273482666,-0.3080574273159158,-0.1605798237616269,-0.2933771681829583,0
23143,-0.9054831605255255,2,2,2,0.1642998222603308,0,-1,-1,2,0,0,-0.4771225680721575,-0.1470917635211219,-0.05664296320040096,-0.018185870128807565,0.06713470361601341,0.11435381842970253,1.9951615135203546,-0.03997954434558827,-0.2967963273482666,-0.11656186943723121,-0.1832263139724032,-0.012122232121771034,0
5441,-0.3659744005642238,2,2,2,0.38126888434066225,0,0,2,0,0,0,-0.3964146092929678,-0.35282767227623824,-0.3264795211611779,-0.28901171320550856,-0.24169553296526933,-0.20715213291355333,-0.19703708626816635,-0.21358409704698508,-0.24000061039761308,-0.2123096483765735,-0.21595245589549028,-0.20900068736460212,0
